1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00,1.119820828667413171e+00
